season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,player_id,id,name,team,position,price,start_price,end_price,price_change,points_per_million,points_per_90,minutes_per_game,goal_contributions,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90,saves_per_90,clean_sheet_rate,bonus_per_90,total_points_lag1,total_points_lag2,minutes_lag1,minutes_lag2,goals_scored_lag1,goals_scored_lag2,assists_lag1,assists_lag2,clean_sheets_lag1,clean_sheets_lag2,bonus_lag1,bonus_lag2,points_per_90_lag1,points_per_90_lag2,xg_per_90_lag1,xg_per_90_lag2,xa_per_90_lag1,xa_per_90_lag2,pos_DEF,pos_FWD,pos_GKP,pos_MID,season_num
2024/25,60307,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,124,124,Groß,Brighton,MID,5.5,6.5,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,159.0,3112.0,3240.0,4.0,9.0,11.0,8.0,7.0,11.0,29.0,14.0,4.424807197943445,4.416666666666667,0.18508997429305915,0.14416666666666667,0.2571015424164525,0.24805555555555556,False,False,False,True,4.0
2025/26,60307,55,56,78,1636,1,6,6,17,0,0,0,2,0,0,10,389,397.2,668.2,220.0,128.5,40,76,29,145,18,1.39,3.95,5.34,20.36,124,124,Groß,Brighton,MID,5.5,5.5,5.6,0.09999999999999964,13.928571428571429,4.290953545232274,43.05263157894737,7,0.05501222493887531,0.33007334963325186,0.07646699266503668,0.21729828850855748,0.29376528117359413,0.0,0.15789473684210525,0.5501222493887531,0.0,153.0,0.0,3112.0,0.0,4.0,0.0,11.0,0.0,7.0,0.0,29.0,0.0,4.424807197943445,0.0,0.18508997429305915,0.0,0.2571015424164525,False,False,False,True,5.0
2024/25,463067,55,50,95,1651,5,6,6,29,0,0,0,2,0,0,1,288,355.4,281.8,404.0,103.0,0,0,0,130,19,4.57,1.67,6.24,27.9,125,125,Georginio,Brighton,FWD,5.5,5.5,5.0,-0.5,19.0,5.178679588128407,43.44736842105263,11,0.2725620835857056,0.32707450030284674,0.24912174439733495,0.09103573591762568,0.3401574803149606,0.0,0.15789473684210525,0.054512416717141125,15.0,,263.0,,0.0,,1.0,,0.0,,0.0,,5.133079847908745,,0.14030418250950571,,0.07870722433460077,,False,True,False,False,4.0
2025/26,463067,60,56,87,1776,3,5,7,20,1,0,0,2,0,0,2,290,338.6,349.5,448.0,113.5,38,61,32,131,20,2.9,2.9,5.8,21.59,125,125,Georginio,Brighton,FWD,5.5,6.0,5.6,-0.40000000000000036,15.535714285714286,4.408783783783783,46.73684210526316,8,0.15202702702702703,0.25337837837837834,0.14695945945945946,0.14695945945945946,0.2939189189189189,0.0,0.18421052631578946,0.10135135135135134,95.0,15.0,1651.0,263.0,5.0,0.0,6.0,1.0,6.0,0.0,1.0,0.0,5.178679588128407,5.133079847908745,0.24912174439733495,0.14030418250950571,0.09103573591762568,0.07870722433460077,False,True,False,False,5.0
2025/26,219249,55,55,16,202,1,0,1,3,0,0,0,0,0,0,2,48,65.4,67.7,63.0,19.6,3,2,5,10,2,1.21,0.18,1.39,2.53,126,126,O'Riley,Brighton,MID,5.5,5.5,5.5,0.0,2.909090909090909,7.128712871287129,5.315789473684211,1,0.44554455445544555,0.0,0.5391089108910891,0.0801980198019802,0.6193069306930693,0.0,0.02631578947368421,0.8910891089108911,50.0,,929.0,,2.0,,3.0,,2.0,,2.0,,4.8439181916038745,,0.26738428417653387,,0.1976318622174381,,False,False,False,True,5.0
2025/26,514254,50,49,97,2117,5,1,8,29,0,0,0,9,0,0,9,361,438.2,319.7,432.0,119.0,49,112,77,238,26,6.24,1.72,7.96,29.35,127,127,Gomez,Brighton,MID,5.0,5.0,4.9,-0.09999999999999964,19.79591836734694,4.123760037789324,55.71052631578947,6,0.21256495040151158,0.042512990080302314,0.26528105810108643,0.07312234293811998,0.3384034010392064,0.0,0.21052631578947367,0.38261691072272086,30.0,,507.0,,1.0,,1.0,,0.0,,2.0,,5.325443786982248,,0.14556213017751476,,0.20591715976331357,,False,False,False,True,5.0
2023/24,536916,50,47,57,1356,3,1,6,19,0,0,0,7,0,0,1,160,254.8,291.3,238.0,78.4,0,0,0,0,17,2.34,1.16,3.5,21.14,128,128,Buonanotte,Brighton,MID,5.0,5.0,4.7,-0.2999999999999998,12.127659574468085,3.7831858407079646,35.68421052631579,4,0.19911504424778761,0.06637168141592921,0.15530973451327432,0.07699115044247787,0.2323008849557522,0.0,0.15789473684210525,0.06637168141592921,26.0,,558.0,,1.0,,1.0,,1.0,,2.0,,4.193548387096774,,0.20967741935483872,,0.06290322580645161,,False,False,False,True,3.0
2024/25,536916,50,45,75,1508,5,2,2,33,0,0,0,8,0,0,6,299,415.8,415.8,318.0,114.7,0,0,0,162,14,4.01,2.29,6.3,29.23,128,128,Buonanotte,Brighton,MID,5.0,5.0,4.5,-0.5,16.666666666666668,4.476127320954907,39.68421052631579,7,0.29840848806366044,0.11936339522546419,0.2393236074270557,0.1366710875331565,0.37599469496021215,0.0,0.05263157894736842,0.35809018567639256,57.0,26.0,1356.0,558.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.7831858407079646,4.193548387096774,0.15530973451327432,0.20967741935483872,0.07699115044247787,0.06290322580645161,False,False,False,True,4.0
2025/26,536916,50,46,3,81,0,0,0,4,0,0,0,1,0,0,0,9,13.2,40.0,21.0,7.4,2,3,1,6,1,0.06,0.28,0.34,2.51,128,128,Buonanotte,Brighton,MID,5.0,5.0,4.6,-0.40000000000000036,0.6521739130434783,3.333333333333333,2.1315789473684212,0,0.0,0.0,0.06666666666666667,0.3111111111111111,0.37777777777777777,0.0,0.0,0.0,75.0,57.0,1508.0,1356.0,5.0,3.0,2.0,1.0,2.0,6.0,6.0,1.0,4.476127320954907,3.7831858407079646,0.2393236074270557,0.15530973451327432,0.1366710875331565,0.07699115044247787,False,False,False,True,5.0
2023/24,509416,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,129,129,Ayari,Brighton,MID,5.5,4.5,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,65.0,,0.0,,0.0,,0.0,,0.0,,4.153846153846154,,0.027692307692307693,,0.41538461538461535,,False,False,False,True,3.0
2024/25,509416,50,50,74,1958,2,1,7,28,0,0,0,4,0,0,3,358,363.2,507.5,247.0,111.7,0,0,0,228,22,2.51,2.62,5.13,30.15,129,129,Ayari,Brighton,MID,5.5,5.0,5.0,0.0,14.8,3.4014300306435135,51.526315789473685,3,0.09193054136874361,0.045965270684371805,0.11537282941777323,0.12042900919305413,0.23580183861082735,0.0,0.18421052631578946,0.1378958120531154,0.0,3.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,0.0,0.027692307692307693,0.0,0.41538461538461535,False,False,False,True,4.0
2025/26,509416,50,48,98,1921,3,4,6,24,0,0,0,1,0,0,7,406,359.8,251.3,231.0,84.5,54,124,47,225,20,2.7,1.15,3.85,26.85,129,129,Ayari,Brighton,MID,5.5,5.0,4.8,-0.20000000000000018,20.416666666666668,4.591358667360749,50.55263157894737,7,0.14055179593961478,0.18740239458615304,0.12649661634565332,0.05387818844351899,0.1803748047891723,0.0,0.15789473684210525,0.3279541905257678,74.0,0.0,1958.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,3.4014300306435135,0.0,0.11537282941777323,0.0,0.12042900919305413,0.0,False,False,False,True,5.0
2025/26,467779,50,48,94,1901,2,4,6,26,0,0,0,8,0,0,6,398,477.0,291.1,209.0,97.7,101,102,66,269,23,1.92,1.86,3.78,23.95,130,130,Wieffer,Brighton,DEF,5.0,5.0,4.8,-0.20000000000000018,19.583333333333336,4.450289321409784,50.026315789473685,6,0.09468700683850605,0.1893740136770121,0.0908995265649658,0.08805891635981063,0.17895844292477642,0.0,0.15789473684210525,0.2840610205155181,52.0,,1003.0,,1.0,,5.0,,2.0,,4.0,,4.666001994017947,,0.07178464606181456,,0.0897308075772682,,True,False,False,False,5.0
2024/25,535301,50,50,87,2660,3,1,8,40,0,0,0,6,1,0,7,490,515.4,343.7,193.0,105.2,0,0,0,376,31,3.1,1.21,4.31,39.54,131,131,Baleba,Brighton,MID,5.0,5.0,5.0,0.0,17.4,2.943609022556391,70.0,4,0.10150375939849623,0.03383458646616541,0.10488721804511278,0.040939849624060144,0.14582706766917292,0.0,0.21052631578947367,0.23684210526315788,34.0,,1314.0,,0.0,,0.0,,2.0,,0.0,,2.328767123287671,,0.05821917808219178,,0.01643835616438356,,False,False,False,True,4.0
2025/26,535301,50,45,56,1646,0,0,7,19,0,0,0,5,0,0,0,231,166.8,156.3,44.0,36.8,67,105,37,209,23,0.78,0.72,1.5,20.4,131,131,Baleba,Brighton,MID,5.0,5.0,4.5,-0.5,12.444444444444445,3.0619684082624548,43.31578947368421,0,0.0,0.0,0.04264884568651276,0.0393681652490887,0.08201701093560146,0.0,0.18421052631578946,0.0,87.0,34.0,2660.0,1314.0,3.0,0.0,1.0,0.0,8.0,2.0,7.0,0.0,2.943609022556391,2.328767123287671,0.10488721804511278,0.05821917808219178,0.040939849624060144,0.01643835616438356,False,False,False,True,5.0
2025/26,597320,45,45,4,92,0,0,0,2,0,0,0,0,0,0,0,11,10.2,5.1,2.0,1.8,3,3,1,7,1,0.0,0.03,0.03,1.04,132,132,Howell,Brighton,MID,4.5,4.5,4.5,0.0,0.8888888888888888,3.91304347826087,2.4210526315789473,0,0.0,0.0,0.0,0.029347826086956522,0.029347826086956522,0.0,0.0,0.0,1.0,,6.0,,0.0,,0.0,,0.0,,0.0,,15.0,,0.0,,0.75,,False,False,False,True,5.0
2009/10,50175,60,59,6,141,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,6.0,5.9,-0.09999999999999964,1.0169491525423728,3.8297872340425534,3.710526315789474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,118.0,,1.0,,0.0,,0.0,,1.0,,6.864406779661017,,0.0,,0.0,,False,True,False,False,
2010/11,50175,55,44,79,1756,6,1,9,27,0,0,0,2,0,0,11,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,5.5,4.4,-1.0999999999999996,17.954545454545453,4.048974943052391,46.21052631578947,7,0.3075170842824601,0.05125284738041002,0.0,0.0,0.0,0.0,0.23684210526315788,0.5637813211845102,6.0,9.0,141.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8297872340425534,6.864406779661017,0.0,0.0,0.0,0.0,False,True,False,False,
2011/12,50175,70,63,112,2012,9,5,11,24,0,0,0,3,0,0,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.0,6.3,-0.7000000000000002,17.77777777777778,5.009940357852883,52.94736842105263,14,0.40258449304174954,0.22365805168986086,0.0,0.0,0.0,0.0,0.2894736842105263,0.5367793240556661,79.0,6.0,1756.0,141.0,6.0,0.0,1.0,0.0,9.0,0.0,11.0,0.0,4.048974943052391,3.8297872340425534,0.0,0.0,0.0,0.0,False,True,False,False,
2012/13,50175,85,78,57,1301,1,4,4,12,0,0,0,1,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,8.5,7.8,-0.7000000000000002,7.3076923076923075,3.943120676402767,34.23684210526316,5,0.06917755572636433,0.2767102229054573,0.0,0.0,0.0,0.0,0.10526315789473684,0.13835511145272866,112.0,79.0,2012.0,1756.0,9.0,6.0,5.0,1.0,11.0,9.0,12.0,11.0,5.009940357852883,4.048974943052391,0.0,0.0,0.0,0.0,False,True,False,False,
2013/14,50175,75,66,100,1462,9,4,4,22,0,0,0,2,0,0,16,124,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.5,6.6,-0.9000000000000004,15.151515151515152,6.155950752393982,38.473684210526315,13,0.5540355677154583,0.24623803009575926,0.0,0.0,0.0,0.0,0.10526315789473684,0.984952120383037,57.0,112.0,1301.0,2012.0,1.0,9.0,4.0,5.0,4.0,11.0,2.0,12.0,3.943120676402767,5.009940357852883,0.0,0.0,0.0,0.0,False,True,False,False,
2014/15,50175,70,69,89,1709,4,7,6,19,0,0,0,3,0,0,10,328,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.0,6.9,-0.09999999999999964,12.89855072463768,4.686951433586893,44.973684210526315,11,0.2106495026331188,0.3686366296079579,0.0,0.0,0.0,0.0,0.15789473684210525,0.526623756582797,100.0,57.0,1462.0,1301.0,9.0,1.0,4.0,4.0,4.0,4.0,16.0,2.0,6.155950752393982,3.943120676402767,0.0,0.0,0.0,0.0,False,True,False,False,
2015/16,50175,75,69,48,575,4,3,3,10,0,0,0,1,0,0,7,175,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.5,6.9,-0.5999999999999996,6.956521739130435,7.513043478260869,15.131578947368421,7,0.6260869565217391,0.4695652173913043,0.0,0.0,0.0,0.0,0.07894736842105263,1.0956521739130434,89.0,100.0,1709.0,1462.0,4.0,9.0,7.0,4.0,6.0,4.0,10.0,16.0,4.686951433586893,6.155950752393982,0.0,0.0,0.0,0.0,False,True,False,False,
2016/17,50175,75,73,37,748,2,2,3,11,0,0,0,0,0,0,0,117,144.8,89.9,321.0,55.5,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.5,7.3,-0.20000000000000018,5.068493150684931,4.45187165775401,19.68421052631579,4,0.24064171122994651,0.24064171122994651,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,48.0,89.0,575.0,1709.0,4.0,4.0,3.0,7.0,3.0,6.0,7.0,10.0,7.513043478260869,4.686951433586893,0.0,0.0,0.0,0.0,False,True,False,False,
2017/18,50175,75,73,70,1178,5,2,4,21,0,0,0,1,0,0,6,249,309.8,212.8,435.0,96.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,7.5,7.3,-0.20000000000000018,9.589041095890412,5.34804753820034,31.0,7,0.38200339558573854,0.15280135823429541,0.0,0.0,0.0,0.0,0.10526315789473684,0.45840407470288624,37.0,48.0,748.0,575.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,7.0,4.45187165775401,7.513043478260869,0.0,0.0,0.0,0.0,False,True,False,False,
2018/19,50175,65,64,19,146,1,1,0,3,0,0,0,0,0,0,3,63,73.6,56.8,66.0,19.5,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,6.5,6.4,-0.09999999999999964,2.96875,11.712328767123287,3.8421052631578947,2,0.6164383561643836,0.6164383561643836,0.0,0.0,0.0,0.0,0.0,1.8493150684931507,70.0,37.0,1178.0,748.0,5.0,2.0,2.0,2.0,4.0,3.0,6.0,0.0,5.34804753820034,4.45187165775401,0.0,0.0,0.0,0.0,False,True,False,False,
2019/20,50175,60,58,39,813,2,1,1,15,0,0,0,0,0,0,3,93,128.2,51.5,350.0,53.0,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,6.0,5.8,-0.20000000000000018,6.724137931034483,4.317343173431734,21.394736842105264,3,0.22140221402214022,0.11070110701107011,0.0,0.0,0.0,0.0,0.02631578947368421,0.33210332103321033,19.0,70.0,146.0,1178.0,1.0,5.0,1.0,2.0,0.0,4.0,3.0,6.0,11.712328767123287,5.34804753820034,0.0,0.0,0.0,0.0,False,True,False,False,
2020/21,50175,55,55,89,1541,6,4,6,18,0,0,1,0,0,0,15,286,319.8,269.7,595.0,117.7,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,5.5,5.5,0.0,16.181818181818183,5.197923426346528,40.55263157894737,10,0.3504218040233614,0.23361453601557428,0.0,0.0,0.0,0.0,0.15789473684210525,0.8760545100584035,39.0,19.0,813.0,146.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,4.317343173431734,11.712328767123287,0.0,0.0,0.0,0.0,False,True,False,False,
2021/22,50175,60,60,89,1469,6,4,5,16,0,0,0,0,0,0,13,247,361.8,228.9,598.0,117.8,0,0,0,0,0,0.0,0.0,0.0,0.0,136,136,Welbeck,Brighton,FWD,6.0,6.0,6.0,0.0,14.833333333333334,5.4526889040163375,38.6578947368421,10,0.36759700476514634,0.2450646698434309,0.0,0.0,0.0,0.0,0.13157894736842105,0.7964601769911505,89.0,39.0,1541.0,813.0,6.0,2.0,4.0,1.0,6.0,1.0,15.0,3.0,5.197923426346528,4.317343173431734,0.0,0.0,0.0,0.0,False,True,False,False,1.0
2022/23,50175,65,65,91,1844,6,5,6,28,0,0,0,0,0,0,5,296,378.2,390.6,782.0,155.4,0,0,0,0,21,8.59,1.65,10.24,26.45,136,136,Welbeck,Brighton,FWD,6.0,6.5,6.5,0.0,14.0,4.441431670281996,48.526315789473685,11,0.2928416485900217,0.24403470715835143,0.41925162689804774,0.08053145336225596,0.4997830802603037,0.0,0.15789473684210525,0.24403470715835143,89.0,89.0,1469.0,1541.0,6.0,6.0,4.0,4.0,5.0,6.0,13.0,15.0,5.4526889040163375,5.197923426346528,0.0,0.0,0.0,0.0,False,True,False,False,2.0
2023/24,50175,60,57,79,1687,5,4,8,28,0,0,0,4,0,0,5,261,326.2,320.9,492.0,114.0,0,0,0,0,21,5.09,1.46,6.55,27.78,136,136,Welbeck,Brighton,FWD,6.0,6.0,5.7,-0.2999999999999998,13.859649122807017,4.214582098399526,44.39473684210526,9,0.26674570243034973,0.2133965619442798,0.271547125074096,0.07788974510966212,0.34943687018375813,0.0,0.21052631578947367,0.26674570243034973,91.0,89.0,1844.0,1469.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,13.0,4.441431670281996,5.4526889040163375,0.41925162689804774,0.0,0.08053145336225596,0.0,False,True,False,False,3.0
2024/25,50175,55,55,125,2109,10,5,7,37,0,0,0,5,0,0,21,484,550.2,331.3,676.0,155.8,0,0,0,95,24,9.58,1.36,10.94,37.4,136,136,Welbeck,Brighton,FWD,6.0,5.5,5.5,0.0,22.727272727272727,5.334281650071124,55.5,15,0.4267425320056899,0.21337126600284495,0.40881934566145095,0.05803698435277383,0.4668563300142247,0.0,0.18421052631578946,0.8961593172119487,79.0,91.0,1687.0,1844.0,5.0,6.0,4.0,5.0,8.0,6.0,5.0,5.0,4.214582098399526,4.441431670281996,0.271547125074096,0.41925162689804774,0.07788974510966212,0.08053145336225596,False,True,False,False,4.0
2025/26,50175,65,63,126,2249,13,1,10,28,0,0,2,5,0,0,18,511,578.8,309.7,803.0,168.2,39,49,24,112,26,12.36,1.4,13.76,31.68,136,136,Welbeck,Brighton,FWD,6.0,6.5,6.3,-0.20000000000000018,20.0,5.042240995998222,59.18421052631579,14,0.5202312138728324,0.04001778568252557,0.49461983103601603,0.05602489995553579,0.5506447309915519,0.0,0.2631578947368421,0.7203201422854603,125.0,79.0,2109.0,1687.0,10.0,5.0,5.0,4.0,7.0,8.0,21.0,5.0,5.334281650071124,4.214582098399526,0.40881934566145095,0.271547125074096,0.05803698435277383,0.07788974510966212,False,True,False,False,5.0
2022/23,487117,45,46,65,942,6,2,6,12,0,0,0,1,0,0,8,213,286.2,150.4,361.0,79.9,0,0,0,0,10,5.44,0.54,5.98,13.45,139,139,Ferguson,Brighton,FWD,5.0,4.5,4.6,0.09999999999999964,14.130434782608697,6.210191082802548,24.789473684210527,8,0.5732484076433121,0.19108280254777069,0.5197452229299363,0.05159235668789809,0.5713375796178344,0.0,0.15789473684210525,0.7643312101910827,1.0,,22.0,,0.0,,0.0,,0.0,,0.0,,4.090909090909091,,0.0,,0.0,,False,True,False,False,2.0
2023/24,487117,60,57,69,1356,6,1,2,28,0,0,0,1,0,0,5,218,275.0,106.7,393.0,77.3,0,0,0,0,15,4.49,0.77,5.26,22.16,139,139,Ferguson,Brighton,FWD,5.0,6.0,5.7,-0.2999999999999998,12.105263157894736,4.579646017699115,35.68421052631579,7,0.39823008849557523,0.06637168141592921,0.29800884955752216,0.05110619469026549,0.3491150442477876,0.0,0.05263157894736842,0.33185840707964603,65.0,1.0,942.0,22.0,6.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,6.210191082802548,4.090909090909091,0.5197452229299363,0.0,0.05159235668789809,0.0,False,True,False,False,3.0
2024/25,487117,55,55,28,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104.0,25.0,0,0,0,33,3,1.13,0.66,1.79,6.39,139,139,Ferguson,Brighton,FWD,5.0,5.5,5.5,0.0,5.090909090909091,6.545454545454546,10.131578947368421,1,0.23376623376623376,0.0,0.26415584415584414,0.1542857142857143,0.41844155844155845,0.0,0.02631578947368421,0.4675324675324675,69.0,65.0,1356.0,942.0,6.0,6.0,1.0,2.0,2.0,6.0,5.0,8.0,4.579646017699115,6.210191082802548,0.29800884955752216,0.5197452229299363,0.05110619469026549,0.05159235668789809,False,True,False,False,4.0
2025/26,487117,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,139,139,Ferguson,Brighton,FWD,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,69.0,385.0,1356.0,1.0,6.0,0.0,1.0,1.0,2.0,2.0,5.0,6.545454545454546,4.579646017699115,0.26415584415584414,0.29800884955752216,0.1542857142857143,0.05110619469026549,False,True,False,False,5.0
2021/22,215059,45,45,126,3330,0,0,11,42,0,0,0,3,1,101,8,679,811.0,30.0,0.0,84.0,0,0,0,0,0,0.0,0.0,0.0,0.0,140,140,Sánchez,Chelsea,GKP,5.0,4.5,4.5,0.0,28.0,3.4054054054054053,87.63157894736842,0,0.0,0.0,0.0,0.0,0.0,2.72972972972973,0.2894736842105263,0.21621621621621623,101.0,,2430.0,,0.0,,0.0,,10.0,,8.0,,3.740740740740741,,0.0,,0.0,,False,False,True,False,1.0
2022/23,215059,45,44,82,2070,0,0,6,30,0,1,0,2,0,48,10,380,439.0,0.1,0.0,43.9,0,0,0,0,23,0.0,0.01,0.01,27.6,140,140,Sánchez,Chelsea,GKP,5.0,4.5,4.4,-0.09999999999999964,18.636363636363633,3.5652173913043477,54.473684210526315,0,0.0,0.0,0.0,0.0004347826086956522,0.0004347826086956522,2.0869565217391304,0.15789473684210525,0.43478260869565216,126.0,101.0,3330.0,2430.0,0.0,0.0,0.0,0.0,11.0,10.0,8.0,8.0,3.4054054054054053,3.740740740740741,0.0,0.0,0.0,0.0,False,False,True,False,2.0
2023/24,215059,45,45,59,1433,0,0,3,25,0,1,0,2,0,53,7,317,450.6,0.1,0.0,45.2,0,0,0,0,16,0.0,0.0,0.0,23.72,140,140,Sánchez,Chelsea,GKP,5.0,4.5,4.5,0.0,13.11111111111111,3.7055129099790647,37.71052631578947,0,0.0,0.0,0.0,0.0,0.0,3.328681088625262,0.07894736842105263,0.4396371249127704,82.0,126.0,2070.0,3330.0,0.0,0.0,0.0,0.0,6.0,11.0,10.0,8.0,3.5652173913043477,3.4054054054054053,0.0,0.0,0.0004347826086956522,0.0,False,False,True,False,3.0
2024/25,215059,45,45,126,2880,0,0,10,34,0,1,0,5,0,95,11,470,755.6,20.0,0.0,77.5,0,0,0,0,32,0.0,0.02,0.02,38.55,140,140,Sánchez,Chelsea,GKP,5.0,4.5,4.5,0.0,28.0,3.9375,75.78947368421052,0,0.0,0.0,0.0,0.000625,0.000625,2.96875,0.2631578947368421,0.34375,59.0,82.0,1433.0,2070.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,10.0,3.7055129099790647,3.5652173913043477,0.0,0.0,0.0,0.0004347826086956522,False,False,True,False,4.0
2025/26,215059,50,48,113,3040,0,1,9,49,0,0,0,3,1,98,7,509,822.2,50.0,0.0,86.7,27,302,2,0,35,0.0,0.04,0.04,48.64,140,140,Sánchez,Chelsea,GKP,5.0,5.0,4.8,-0.20000000000000018,23.541666666666668,3.3453947368421053,80.0,1,0.0,0.029605263157894735,0.0,0.0011842105263157896,0.0011842105263157896,2.901315789473684,0.23684210526315788,0.20723684210526316,126.0,59.0,2880.0,1433.0,0.0,0.0,0.0,0.0,10.0,3.0,11.0,7.0,3.9375,3.7055129099790647,0.0,0.0,0.000625,0.0,False,False,True,False,5.0
2025/26,508479,45,43,9,378,0,0,0,5,0,0,0,0,0,8,0,50,79.8,0.0,0.0,7.9,3,34,0,0,3,0.0,0.0,0.0,4.12,141,141,Jörgensen,Chelsea,GKP,5.0,4.5,4.3,-0.20000000000000018,2.0930232558139537,2.142857142857143,9.947368421052632,0,0.0,0.0,0.0,0.0,0.0,1.9047619047619047,0.0,0.0,18.0,,540.0,,0.0,,0.0,,1.0,,0.0,,3.0,,0.0,,0.0,,False,False,True,False,5.0
2020/21,225796,50,51,112,2367,1,3,9,29,0,0,0,3,0,0,15,572,527.4,697.3,399.0,162.8,0,0,0,0,0,0.0,0.0,0.0,0.0,142,142,James,Chelsea,DEF,5.5,5.0,5.1,0.09999999999999964,21.96078431372549,4.258555133079848,62.28947368421053,4,0.03802281368821293,0.11406844106463879,0.0,0.0,0.0,0.0,0.23684210526315788,0.5703422053231939,61.0,,1510.0,,0.0,,2.0,,5.0,,5.0,,3.635761589403973,,0.0,,0.0,,True,False,False,False,
2021/22,225796,55,65,141,1863,5,9,7,22,1,0,0,4,1,0,26,573,605.2,733.4,440.0,178.0,0,0,0,0,0,0.0,0.0,0.0,0.0,142,142,James,Chelsea,DEF,5.5,5.5,6.5,1.0,21.692307692307693,6.811594202898551,49.026315789473685,14,0.24154589371980678,0.43478260869565216,0.0,0.0,0.0,0.0,0.18421052631578946,1.2560386473429952,112.0,61.0,2367.0,1510.0,1.0,0.0,3.0,2.0,9.0,5.0,15.0,5.0,4.258555133079848,3.635761589403973,0.0,0.0,0.0,0.0,True,False,False,False,1.0
2022/23,225796,60,58,44,1242,1,2,2,17,0,0,0,4,0,0,5,286,292.2,358.2,153.0,80.4,0,0,0,0,14,1.06,2.93,3.99,14.11,142,142,James,Chelsea,DEF,5.5,6.0,5.8,-0.20000000000000018,7.586206896551724,3.1884057971014492,32.68421052631579,3,0.07246376811594203,0.14492753623188406,0.07681159420289856,0.21231884057971015,0.2891304347826087,0.0,0.05263157894736842,0.36231884057971014,141.0,112.0,1863.0,2367.0,5.0,1.0,9.0,3.0,7.0,9.0,26.0,15.0,6.811594202898551,4.258555133079848,0.0,0.0,0.0,0.0,True,False,False,False,2.0
